workload,batch_size,batch_index,block_distribution,zipf_alpha,n,r_size,r_prime_size,n_r,n_r_prime,deleted_count,seed,incremental_total_time,static_update_time,static_check_time,static_total_time,speedup,touched_block_entries,touched_block_count,active_block_count,mean_deleted_block_size,median_deleted_block_size,p95_deleted_block_size,p99_deleted_block_size,max_deleted_block_size,primitive_update_count,result_match,inc_is_repair,static_is_repair,code_version
d_only,1,99,uniform,,1100000,1100004,1000000,1100004,1000000,100004,1,2.449998282827437e-05,1.500011421740055e-06,2.0863425999996252,2.086344100011047,85156.96172665426,0,0,10052,9.94866693195384,10.0,10.0,10.0,10,1,True,True,True,3b86002
d_only,10,0,uniform,,1100000,1100002,1000000,1100002,1000000,100002,1,6.2700011767447e-05,8.599978173151612e-06,2.2393396999977995,2.2393482999759726,35715.27718817131,0,0,10006,9.994203477913253,10.0,10.0,10.0,10,10,True,True,True,3b86002
d_only,10,1,uniform,,1100000,1100004,1000000,1100004,1000000,100004,1,5.870001041330397e-05,8.700008038431406e-06,2.3376071999955457,2.337615900003584,39823.091742991906,0,0,10012,9.98841390331602,10.0,10.0,10.0,10,10,True,True,True,3b86002
d_only,10,2,uniform,,1100000,1100002,1000000,1100002,1000000,100002,1,7.119998917914927e-05,1.0799994925037026e-05,2.0297445000032894,2.0297552999982145,28507.80348984411,0,0,10015,9.985222166749875,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,3,uniform,,1100000,1100000,1000000,1100000,1000000,100000,1,5.830000736750662e-05,2.0799983758479357e-05,2.036925699998392,2.0369464999821503,34939.043611809866,0,0,10019,9.981036031540073,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,4,uniform,,1100000,1099994,1000000,1099994,1000000,99994,1,9.190000128000975e-05,1.0000017937272787e-05,2.0038422999787144,2.0038522999966517,21804.703722376697,0,0,10021,9.978445264943618,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,5,uniform,,1100000,1099992,1000000,1099992,1000000,99992,1,6.910000229254365e-05,9.599985787644982e-06,2.054021999996621,2.054031599982409,29725.492501236175,0,0,10025,9.97426433915212,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,6,uniform,,1100000,1099992,1000000,1099992,1000000,99992,1,6.120000034570694e-05,9.499985026195645e-06,2.1009368000086397,2.100946299993666,34329.187714474305,0,0,10030,9.969292123629113,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,7,uniform,,1100000,1099998,1000000,1099998,1000000,99998,1,5.880001117475331e-05,8.99998121894896e-06,2.0887897000066005,2.0887986999878194,35523.780663577105,0,0,10038,9.961944610480176,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,8,uniform,,1100000,1100002,1000000,1100002,1000000,100002,1,5.889998283237219e-05,8.700008038431406e-06,2.529849699989427,2.5298583999974653,42951.7680369683,0,0,10045,9.955400696864112,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,9,uniform,,1100000,1099998,1000000,1099998,1000000,99998,1,5.599998985417187e-05,8.800008799880743e-06,2.0717707999865524,2.0717795999953523,36996.070988413034,0,0,10048,9.95203025477707,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,10,uniform,,1100000,1100002,1000000,1100002,1000000,100002,1,6.33999879937619e-05,8.90000956133008e-06,2.109985399991274,2.109994300000835,33280.67349489788,0,0,10055,9.945499751367478,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,11,uniform,,1100000,1100000,1000000,1100000,1000000,100000,1,6.560000474564731e-05,8.400005754083395e-06,2.0762500000128057,2.0762584000185598,31650.278198437532,0,0,10059,9.941346058256288,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,12,uniform,,1100000,1100004,1000000,1100004,1000000,100004,1,6.0200021835044026e-05,8.899980457499623e-06,2.2080721000093035,2.208080999989761,36679.073074760556,0,0,10066,9.93483012120008,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,13,uniform,,1100000,1100002,1000000,1100002,1000000,100002,1,5.709999823011458e-05,7.599999662488699e-06,2.1830619999964256,2.183069599996088,38232.393479212675,0,0,10070,9.930685203574976,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,14,uniform,,1100000,1100004,1000000,1100004,1000000,100004,1,5.729999975301325e-05,8.599978173151612e-06,2.0505162000190467,2.05052479999722,35785.77327811225,0,0,10075,9.925955334987593,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,15,uniform,,1100000,1100006,1000000,1100006,1000000,100006,1,5.750000127591193e-05,8.99998121894896e-06,2.384739200002514,2.3847481999837328,41473.88081855154,0,0,10081,9.920246007340541,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,16,uniform,,1100000,1100008,1000000,1100008,1000000,100008,1,6.029999349266291e-05,8.100003469735384e-06,2.0517919000121765,2.051800000015646,34026.53766895186,0,0,10087,9.91454347179538,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,17,uniform,,1100000,1100008,1000000,1100008,1000000,100008,1,6.740001845173538e-05,1.09999964479357e-05,2.1054732000047807,2.1054842000012286,31238.629430182566,0,0,10092,9.909631391200952,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,18,uniform,,1100000,1100008,1000000,1100008,1000000,100008,1,0.00011100000119768083,5.800000508315861e-05,2.1470264999952633,2.1470845000003465,19343.103394896236,0,0,10097,9.904724175497673,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,19,uniform,,1100000,1100008,1000000,1100008,1000000,100008,1,9.010001667775214e-05,4.789998638443649e-05,2.0629813999985345,2.063029299984919,22897.102309797137,0,0,10102,9.89982181746189,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,20,uniform,,1100000,1100004,1000000,1100004,1000000,100004,1,0.00011739999172277749,5.639999289996922e-05,2.1879406000080053,2.1879970000009052,18637.113750123022,0,0,10105,9.896486887679366,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,21,uniform,,1100000,1100006,1000000,1100006,1000000,100006,1,9.14999982342124e-05,4.680000711232424e-05,2.088602699979674,2.0886494999867864,22826.770932175034,0,0,10111,9.890811986944911,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,22,uniform,,1100000,1100002,1000000,1100002,1000000,100002,1,9.26000066101551e-05,4.6999979531392455e-05,2.4249138000013772,2.4249607999809086,26187.47977189639,0,0,10114,9.887482697251334,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,23,uniform,,1100000,1100000,1000000,1100000,1000000,100000,1,0.00010450000991113484,5.370000144466758e-05,2.1210977000009734,2.121151400002418,20298.09759641374,0,0,10118,9.883376161296699,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,24,uniform,,1100000,1100000,1000000,1100000,1000000,100000,1,8.939998224377632e-05,4.579999949783087e-05,2.083015800017165,2.083061600016663,23300.469952405136,0,0,10123,9.878494517435543,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,25,uniform,,1100000,1099998,1000000,1099998,1000000,99998,1,9.129999671131372e-05,4.539999645203352e-05,2.195652499998687,2.195697899995139,24049.265926458156,0,0,10127,9.874395181198775,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,26,uniform,,1100000,1099996,1000000,1099996,1000000,99996,1,0.0001092999882530421,5.199998850002885e-05,2.1178367999964394,2.1178887999849394,19376.843802414525,0,0,10131,9.870299082025467,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,27,uniform,,1100000,1099996,1000000,1099996,1000000,99996,1,8.430000161752105e-05,4.220000118948519e-05,2.0005692999984603,2.00061149999965,23732.045807978247,0,0,10136,9.865430149960536,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,28,uniform,,1100000,1099990,1000000,1099990,1000000,99990,1,8.599998545832932e-05,4.529999569058418e-05,2.1055400000186637,2.1055853000143543,24483.554140071345,0,0,10138,9.862892089169462,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,29,uniform,,1100000,1099982,1000000,1099982,1000000,99982,1,8.639998850412667e-05,4.2800005758181214e-05,2.4021819999907166,2.4022247999964748,27803.53147711054,0,0,10139,9.861130288983134,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,30,uniform,,1100000,1099986,1000000,1099986,1000000,99986,1,9.370001498609781e-05,4.539999645203352e-05,2.0643579000025056,2.0644032999989577,22032.048770805974,0,0,10146,9.85472107234378,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,31,uniform,,1100000,1099984,1000000,1099984,1000000,99984,1,0.00010259999544359744,4.630000330507755e-05,2.051539500011131,2.0515858000144362,19995.963851112057,0,0,10150,9.85064039408867,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,32,uniform,,1100000,1099984,1000000,1099984,1000000,99984,1,8.6499989265576e-05,4.430001717992127e-05,2.047747000004165,2.047791300021345,23673.89079938643,0,0,10155,9.845790251107829,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,33,uniform,,1100000,1099984,1000000,1099984,1000000,99984,1,8.590001380071044e-05,4.1399995097890496e-05,2.0796073999954388,2.0796487999905366,24210.110196435577,0,0,10160,9.840944881889763,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,34,uniform,,1100000,1099986,1000000,1099986,1000000,99986,1,8.910000906325877e-05,4.880002234131098e-05,2.065177799988305,2.0652266000106465,23178.747361791935,0,0,10166,9.835333464489475,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,35,uniform,,1100000,1099982,1000000,1099982,1000000,99982,1,9.109999518841505e-05,4.9700000090524554e-05,2.024904099991545,2.0249537999916356,22227.81456578105,0,0,10169,9.832038548529846,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,36,uniform,,1100000,1099980,1000000,1099980,1000000,99980,1,8.81000014487654e-05,6.639998173341155e-05,2.401346900005592,2.4014132999873254,27257.812264439843,0,0,10172,9.82894219425875,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,37,uniform,,1100000,1099978,1000000,1099978,1000000,99978,1,9.050001972354949e-05,4.320000880397856e-05,2.0710080999997444,2.0710513000085484,22884.539764024266,0,0,10176,9.824882075471699,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,38,uniform,,1100000,1099978,1000000,1099978,1000000,99978,1,0.00012879999121651053,4.939999780617654e-05,2.039345700002741,2.0393951000005472,15833.813967986689,0,0,10181,9.82005696886357,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,39,uniform,,1100000,1099976,1000000,1099976,1000000,99976,1,9.250000584870577e-05,4.7699984861537814e-05,2.083789300028002,2.0838370000128634,22527.966143280195,0,0,10185,9.816003927344134,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,40,uniform,,1100000,1099974,1000000,1099974,1000000,99974,1,0.00010050000855699182,4.6600005589425564e-05,2.0381449999986216,2.038191600004211,20280.511706109835,0,0,10189,9.811954068112671,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,41,uniform,,1100000,1099982,1000000,1099982,1000000,99982,1,9.250000584870577e-05,4.679997800849378e-05,2.080175400013104,2.0802221999911126,22488.88722659706,0,0,10198,9.804079231221808,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,42,uniform,,1100000,1099980,1000000,1099980,1000000,99980,1,8.410000009462237e-05,4.5599997974932194e-05,2.0978359000000637,2.0978814999980386,24945.083206155476,0,0,10202,9.80003920799843,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,43,uniform,,1100000,1099982,1000000,1099982,1000000,99982,1,9.509999654255807e-05,4.81999886687845e-05,2.4267082999867853,2.426756499975454,25517.945196658966,0,0,10208,9.794474921630094,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,44,uniform,,1100000,1099980,1000000,1099980,1000000,99980,1,8.6499989265576e-05,4.220000118948519e-05,2.130543300008867,2.1305855000100564,24631.04929953969,0,0,10212,9.790442616529573,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,45,uniform,,1100000,1099978,1000000,1099978,1000000,99978,1,9.750001481734216e-05,4.680000711232424e-05,2.0343899999861605,2.034436799993273,20866.015290403946,0,0,10216,9.786413469068128,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,46,uniform,,1100000,1099974,1000000,1099974,1000000,99974,1,8.710002293810248e-05,4.67000063508749e-05,2.103096500009997,2.1031432000163477,24146.299037268265,0,0,10219,9.783149036109208,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,47,uniform,,1100000,1099980,1000000,1099980,1000000,99980,1,8.080000407062471e-05,3.969998215325177e-05,2.086564700002782,2.0866043999849353,25824.310579998248,0,0,10227,9.776082917766695,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,48,uniform,,1100000,1099978,1000000,1099978,1000000,99978,1,8.300002082251012e-05,4.159999662078917e-05,2.11514549999265,2.115187099989271,25484.17553427431,0,0,10230,9.773020527859238,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,49,uniform,,1100000,1099974,1000000,1099974,1000000,99974,1,8.900000830180943e-05,4.309997893869877e-05,2.0562801000196487,2.0563231999985874,23104.752900981257,0,0,10233,9.769764487442588,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,50,uniform,,1100000,1099976,1000000,1099976,1000000,99976,1,9.539999882690609e-05,4.569999873638153e-05,2.3926063000108115,2.392652000009548,25080.20995210681,0,0,10239,9.76423478855357,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,51,uniform,,1100000,1099978,1000000,1099978,1000000,99978,1,8.709999383427203e-05,4.4599990360438824e-05,2.046610600023996,2.0466552000143565,23497.765153790868,0,0,10245,9.758711566617862,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,52,uniform,,1100000,1099976,1000000,1099976,1000000,99976,1,9.57000011112541e-05,5.0499977078288794e-05,2.038552600017283,2.0386030999943614,21302.017516430587,0,0,10249,9.754707776368425,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,53,uniform,,1100000,1099976,1000000,1099976,1000000,99976,1,8.069997420534492e-05,3.470000228844583e-05,1.9854020000202581,1.9854367000225466,24602.693118222178,0,0,10254,9.749951238541056,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,54,uniform,,1100000,1099974,1000000,1099974,1000000,99974,1,8.759999764151871e-05,4.220000118948519e-05,2.0410437999817077,2.041085999982897,23300.069120270255,0,0,10258,9.745954377071554,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,55,uniform,,1100000,1099976,1000000,1099976,1000000,99976,1,0.0001036000030580908,4.8699992476031184e-05,2.094891299988376,2.094939999980852,20221.427974342558,0,0,10264,9.740452065471551,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,56,uniform,,1100000,1099976,1000000,1099976,1000000,99976,1,8.549998165108263e-05,3.91000066883862e-05,2.023571300000185,2.0236104000068735,23667.962974132988,0,0,10268,9.73665757693806,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,57,uniform,,1100000,1099978,1000000,1099978,1000000,99978,1,0.0001328999933321029,4.2100000428035855e-05,2.4412075000000186,2.4412496000004467,18369.072403939288,0,0,10274,9.731166050223866,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,58,uniform,,1100000,1099976,1000000,1099976,1000000,99976,1,8.440000237897038e-05,4.529999569058418e-05,2.0435304999991786,2.043575799994869,24212.9827297737,0,0,10278,9.727184277096711,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,59,uniform,,1100000,1099976,1000000,1099976,1000000,99976,1,7.930002175271511e-05,3.759999526664615e-05,2.0461765000072774,2.046214100002544,25803.449416235308,0,0,10283,9.722454536613828,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,60,uniform,,1100000,1099974,1000000,1099974,1000000,99974,1,8.92000098247081e-05,4.449998959898949e-05,2.0613095999869984,2.0613540999765974,23109.348351277975,0,0,10287,9.718479634490134,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,61,uniform,,1100000,1099976,1000000,1099976,1000000,99976,1,8.019999950192869e-05,3.789999755099416e-05,2.069791699992493,2.069829599990044,25808.349287337183,0,0,10293,9.713008840959876,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,62,uniform,,1100000,1099978,1000000,1099978,1000000,99978,1,8.50000069476664e-05,5.059997783973813e-05,2.0080071999982465,2.0080577999760862,23624.20748050557,0,0,10299,9.707544421788523,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,63,uniform,,1100000,1099982,1000000,1099982,1000000,99982,1,0.00010010000551119447,4.650000482797623e-05,2.0108258000109345,2.0108723000157624,20088.633259774204,0,0,10305,9.70228044638525,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,64,uniform,,1100000,1099984,1000000,1099984,1000000,99984,1,9.790001786313951e-05,5.040000542066991e-05,2.469530099973781,2.4695804999792017,25225.536765801015,0,0,10310,9.697769156159069,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,65,uniform,,1100000,1099982,1000000,1099982,1000000,99982,1,8.550001075491309e-05,4.099999205209315e-05,2.116195599985076,2.116236599977128,24751.302149462277,0,0,10314,9.693814233081248,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,66,uniform,,1100000,1099982,1000000,1099982,1000000,99982,1,8.080000407062471e-05,3.5500008380040526e-05,2.0716440999822225,2.0716795999906026,25639.597718086912,0,0,10319,9.689117162515748,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,67,uniform,,1100000,1099980,1000000,1099980,1000000,99980,1,7.559999357908964e-05,3.500000457279384e-05,2.0775905000045896,2.0776255000091624,27481.821117294607,0,0,10323,9.68516904000775,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,68,uniform,,1100000,1099982,1000000,1099982,1000000,99982,1,8.820000221021473e-05,4.010001430287957e-05,2.1144683999882545,2.1145085000025574,23974.018673637507,0,0,10329,9.679736663762222,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,69,uniform,,1100000,1099982,1000000,1099982,1000000,99982,1,8.910000906325877e-05,4.539999645203352e-05,2.0195496999949683,2.0195950999914203,22666.60936653282,0,0,10334,9.67505322237275,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,70,uniform,,1100000,1099984,1000000,1099984,1000000,99984,1,8.58000130392611e-05,4.499999340623617e-05,2.1069354999926873,2.1069804999860935,24556.87855224408,0,0,10340,9.66963249516441,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,71,uniform,,1100000,1099992,1000000,1099992,1000000,99992,1,8.279999019578099e-05,4.05999890062958e-05,2.4239775000023656,2.424018099991372,29275.58438424653,0,0,10349,9.661996328147648,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,72,uniform,,1100000,1099990,1000000,1099990,1000000,99990,1,8.220001473091543e-05,3.540000761859119e-05,2.113407400000142,2.1134428000077605,25710.978360845653,0,0,10353,9.658070124601565,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,73,uniform,,1100000,1099988,1000000,1099988,1000000,99988,1,9.08000220078975e-05,3.680001827888191e-05,2.0788513000006787,2.0788881000189576,22895.23784298359,0,0,10357,9.654146953751086,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,74,uniform,,1100000,1099990,1000000,1099990,1000000,99990,1,8.739999611862004e-05,5.020000389777124e-05,2.041570100001991,2.0416203000058886,23359.50103744837,0,0,10363,9.648750361864325,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,75,uniform,,1100000,1099986,1000000,1099986,1000000,99986,1,8.869997691363096e-05,4.2400002712383866e-05,2.134550799994031,2.1345931999967434,24065.318552171007,0,0,10366,9.64557206251206,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,76,uniform,,1100000,1099984,1000000,1099984,1000000,99984,1,9.57000011112541e-05,4.8999994760379195e-05,2.079288999986602,2.0793379999813624,21727.669548969705,0,0,10370,9.64165863066538,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,77,uniform,,1100000,1099982,1000000,1099982,1000000,99982,1,0.00024839999969117343,5.880001117475331e-05,2.0183530999929644,2.018411900004139,8125.651781455541,0,0,10374,9.637748216695584,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,78,uniform,,1100000,1099978,1000000,1099978,1000000,99978,1,8.249998791143298e-05,3.819999983534217e-05,2.062147399992682,2.0621855999925174,24996.192753462652,0,0,10377,9.634576467187049,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,79,uniform,,1100000,1099972,1000000,1099972,1000000,99972,1,0.0001033000007737428,4.5199994929134846e-05,2.0594898000126705,2.0595350000075996,19937.415145993884,0,0,10379,9.632141824838616,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,80,uniform,,1100000,1099976,1000000,1099976,1000000,99976,1,8.789999992586672e-05,4.4100015657022595e-05,2.035811699985061,2.035855800000718,23161.044388142458,0,0,10386,9.626035047178895,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,81,uniform,,1100000,1099978,1000000,1099978,1000000,99978,1,0.00014420002116821706,4.5400025555863976e-05,2.061782199976733,2.061827600002289,14298.386250561338,0,0,10392,9.620669745958429,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,82,uniform,,1100000,1099978,1000000,1099978,1000000,99978,1,0.00015310000162571669,4.2899977415800095e-05,2.331940100004431,2.3319829999818467,15231.763391373708,0,0,10397,9.616043089352697,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,83,uniform,,1100000,1099978,1000000,1099978,1000000,99978,1,8.510000770911574e-05,3.549997927621007e-05,2.0590206000197213,2.0590560999989975,24195.72166241338,0,0,10402,9.611420880599885,10.0,10.0,10.0,11,10,True,True,True,3b86002
d_only,10,84,uniform,,1100000,1099980,1000000,1099980,1000000,99980,1,9.510002564638853e-05,4.099999205209315e-05,2.0578111999784596,2.0578521999705117,21638.81855954746,0,0,10408,9.606072252113758,10.0,10.0,10.0,11,10,True,True,True,3b86002
